Item_ID,Display_Name,Tier,Enchant,Category
T4_MAIN_AXE@2,Adept's Battleaxe,4,2,Main-Hand Weapon
T4_MAIN_AXE@3,Adept's Battleaxe,4,3,Main-Hand Weapon
T4_MAIN_AXE@4,Adept's Battleaxe,4,4,Main-Hand Weapon
T5_MAIN_AXE,Expert's Battleaxe,5,0,Main-Hand Weapon
T5_MAIN_AXE@1,Expert's Battleaxe,5,1,Main-Hand Weapon
T5_MAIN_AXE@2,Expert's Battleaxe,5,2,Main-Hand Weapon
T5_MAIN_AXE@3,Expert's Battleaxe,5,3,Main-Hand Weapon
T5_MAIN_AXE@4,Expert's Battleaxe,5,4,Main-Hand Weapon
T6_MAIN_AXE,Master's Battleaxe,6,0,Main-Hand Weapon
T6_MAIN_AXE@1,Master's Battleaxe,6,1,Main-Hand Weapon
T6_MAIN_AXE@2,Master's Battleaxe,6,2,Main-Hand Weapon
T6_MAIN_AXE@3,Master's Battleaxe,6,3,Main-Hand Weapon
T6_MAIN_AXE@4,Master's Battleaxe,6,4,Main-Hand Weapon
T7_MAIN_AXE,Grandmaster's Battleaxe,7,0,Main-Hand Weapon
T7_MAIN_AXE@1,Grandmaster's Battleaxe,7,1,Main-Hand Weapon
T7_MAIN_AXE@2,Grandmaster's Battleaxe,7,2,Main-Hand Weapon
T7_MAIN_AXE@3,Grandmaster's Battleaxe,7,3,Main-Hand Weapon
T7_MAIN_AXE@4,Grandmaster's Battleaxe,7,4,Main-Hand Weapon
T8_MAIN_AXE,Elder's Battleaxe,8,0,Main-Hand Weapon
T8_MAIN_AXE@1,Elder's Battleaxe,8,1,Main-Hand Weapon
T8_MAIN_AXE@2,Elder's Battleaxe,8,2,Main-Hand Weapon
T8_MAIN_AXE@3,Elder's Battleaxe,8,3,Main-Hand Weapon
T8_MAIN_AXE@4,Elder's Battleaxe,8,4,Main-Hand Weapon
T4_2H_AXE,Adept's Greataxe,4,0,Two-Hand Weapon
T4_2H_AXE@1,Adept's Greataxe,4,1,Two-Hand Weapon
T4_2H_AXE@2,Adept's Greataxe,4,2,Two-Hand Weapon
T4_2H_AXE@3,Adept's Greataxe,4,3,Two-Hand Weapon
T4_2H_AXE@4,Adept's Greataxe,4,4,Two-Hand Weapon
T5_2H_AXE,Expert's Greataxe,5,0,Two-Hand Weapon
T5_2H_AXE@1,Expert's Greataxe,5,1,Two-Hand Weapon
T5_2H_AXE@2,Expert's Greataxe,5,2,Two-Hand Weapon
T5_2H_AXE@3,Expert's Greataxe,5,3,Two-Hand Weapon
T5_2H_AXE@4,Expert's Greataxe,5,4,Two-Hand Weapon
T6_2H_AXE,Master's Greataxe,6,0,Two-Hand Weapon
T6_2H_AXE@1,Master's Greataxe,6,1,Two-Hand Weapon
T6_2H_AXE@2,Master's Greataxe,6,2,Two-Hand Weapon
T6_2H_AXE@3,Master's Greataxe,6,3,Two-Hand Weapon
T6_2H_AXE@4,Master's Greataxe,6,4,Two-Hand Weapon
T7_2H_AXE,Grandmaster's Greataxe,7,0,Two-Hand Weapon
T7_2H_AXE@1,Grandmaster's Greataxe,7,1,Two-Hand Weapon
T7_2H_AXE@2,Grandmaster's Greataxe,7,2,Two-Hand Weapon
T7_2H_AXE@3,Grandmaster's Greataxe,7,3,Two-Hand Weapon
T7_2H_AXE@4,Grandmaster's Greataxe,7,4,Two-Hand Weapon
T8_2H_AXE,The Hand of Khor,8,0,Two-Hand Weapon
T8_2H_AXE@1,The Hand of Khor,8,1,Two-Hand Weapon
T8_2H_AXE@2,The Hand of Khor,8,2,Two-Hand Weapon
T8_2H_AXE@3,The Hand of Khor,8,3,Two-Hand Weapon
T8_2H_AXE@4,The Hand of Khor,8,4,Two-Hand Weapon
T4_2H_HALBERD,Adept's Halberd,4,0,Two-Hand Weapon
T4_2H_HALBERD@1,Adept's Halberd,4,1,Two-Hand Weapon
T4_2H_HALBERD@2,Adept's Halberd,4,2,Two-Hand Weapon
T4_2H_HALBERD@3,Adept's Halberd,4,3,Two-Hand Weapon
T4_2H_HALBERD@4,Adept's Halberd,4,4,Two-Hand Weapon
T5_2H_HALBERD,Expert's Halberd,5,0,Two-Hand Weapon
T5_2H_HALBERD@1,Expert's Halberd,5,1,Two-Hand Weapon
T5_2H_HALBERD@2,Expert's Halberd,5,2,Two-Hand Weapon
T5_2H_HALBERD@3,Expert's Halberd,5,3,Two-Hand Weapon
T5_2H_HALBERD@4,Expert's Halberd,5,4,Two-Hand Weapon
T6_2H_HALBERD,Master's Halberd,6,0,Two-Hand Weapon
T6_2H_HALBERD@1,Master's Halberd,6,1,Two-Hand Weapon
T6_2H_HALBERD@2,Master's Halberd,6,2,Two-Hand Weapon
T6_2H_HALBERD@3,Master's Halberd,6,3,Two-Hand Weapon
T6_2H_HALBERD@4,Master's Halberd,6,4,Two-Hand Weapon
T7_2H_HALBERD,Grandmaster's Halberd,7,0,Two-Hand Weapon
T7_2H_HALBERD@1,Grandmaster's Halberd,7,1,Two-Hand Weapon
T7_2H_HALBERD@2,Grandmaster's Halberd,7,2,Two-Hand Weapon
T7_2H_HALBERD@3,Grandmaster's Halberd,7,3,Two-Hand Weapon
T7_2H_HALBERD@4,Grandmaster's Halberd,7,4,Two-Hand Weapon
T8_2H_HALBERD,Elder's Halberd,8,0,Two-Hand Weapon
T8_2H_HALBERD@1,Elder's Halberd,8,1,Two-Hand Weapon
T8_2H_HALBERD@2,Elder's Halberd,8,2,Two-Hand Weapon
T8_2H_HALBERD@3,Elder's Halberd,8,3,Two-Hand Weapon
T8_2H_HALBERD@4,Elder's Halberd,8,4,Two-Hand Weapon
T4_2H_HALBERD_MORGANA,Adept's Carrioncaller,4,0,Two-Hand Weapon
T4_2H_HALBERD_MORGANA@1,Adept's Carrioncaller,4,1,Two-Hand Weapon
T4_2H_HALBERD_MORGANA@2,Adept's Carrioncaller,4,2,Two-Hand Weapon
T4_2H_HALBERD_MORGANA@3,Adept's Carrioncaller,4,3,Two-Hand Weapon
T4_2H_HALBERD_MORGANA@4,Adept's Carrioncaller,4,4,Two-Hand Weapon
T5_2H_HALBERD_MORGANA,Expert's Carrioncaller,5,0,Two-Hand Weapon
T5_2H_HALBERD_MORGANA@1,Expert's Carrioncaller,5,1,Two-Hand Weapon
T5_2H_HALBERD_MORGANA@2,Expert's Carrioncaller,5,2,Two-Hand Weapon
T5_2H_HALBERD_MORGANA@3,Expert's Carrioncaller,5,3,Two-Hand Weapon
T5_2H_HALBERD_MORGANA@4,Expert's Carrioncaller,5,4,Two-Hand Weapon
T6_2H_HALBERD_MORGANA,Master's Carrioncaller,6,0,Two-Hand Weapon
T6_2H_HALBERD_MORGANA@1,Master's Carrioncaller,6,1,Two-Hand Weapon
T6_2H_HALBERD_MORGANA@2,Master's Carrioncaller,6,2,Two-Hand Weapon
T6_2H_HALBERD_MORGANA@3,Master's Carrioncaller,6,3,Two-Hand Weapon
T6_2H_HALBERD_MORGANA@4,Master's Carrioncaller,6,4,Two-Hand Weapon
T7_2H_HALBERD_MORGANA,Grandmaster's Carrioncaller,7,0,Two-Hand Weapon
T7_2H_HALBERD_MORGANA@1,Grandmaster's Carrioncaller,7,1,Two-Hand Weapon
T7_2H_HALBERD_MORGANA@2,Grandmaster's Carrioncaller,7,2,Two-Hand Weapon
T7_2H_HALBERD_MORGANA@3,Grandmaster's Carrioncaller,7,3,Two-Hand Weapon
T7_2H_HALBERD_MORGANA@4,Grandmaster's Carrioncaller,7,4,Two-Hand Weapon
T8_2H_HALBERD_MORGANA,Elder's Carrioncaller,8,0,Two-Hand Weapon
T8_2H_HALBERD_MORGANA@1,Elder's Carrioncaller,8,1,Two-Hand Weapon
T8_2H_HALBERD_MORGANA@2,Elder's Carrioncaller,8,2,Two-Hand Weapon
T8_2H_HALBERD_MORGANA@3,Elder's Carrioncaller,8,3,Two-Hand Weapon
T8_2H_HALBERD_MORGANA@4,Elder's Carrioncaller,8,4,Two-Hand Weapon
T4_2H_SCYTHE_HELL,Adept's Infernal Scythe,4,0,Two-Hand Weapon
T4_2H_SCYTHE_HELL@1,Adept's Infernal Scythe,4,1,Two-Hand Weapon
T4_2H_SCYTHE_HELL@2,Adept's Infernal Scythe,4,2,Two-Hand Weapon
T4_2H_SCYTHE_HELL@3,Adept's Infernal Scythe,4,3,Two-Hand Weapon
T4_2H_SCYTHE_HELL@4,Adept's Infernal Scythe,4,4,Two-Hand Weapon
T5_2H_SCYTHE_HELL,Expert's Infernal Scythe,5,0,Two-Hand Weapon
T5_2H_SCYTHE_HELL@1,Expert's Infernal Scythe,5,1,Two-Hand Weapon
T5_2H_SCYTHE_HELL@2,Expert's Infernal Scythe,5,2,Two-Hand Weapon
T5_2H_SCYTHE_HELL@3,Expert's Infernal Scythe,5,3,Two-Hand Weapon
T5_2H_SCYTHE_HELL@4,Expert's Infernal Scythe,5,4,Two-Hand Weapon
T6_2H_SCYTHE_HELL,Master's Infernal Scythe,6,0,Two-Hand Weapon
T6_2H_SCYTHE_HELL@1,Master's Infernal Scythe,6,1,Two-Hand Weapon
T6_2H_SCYTHE_HELL@2,Master's Infernal Scythe,6,2,Two-Hand Weapon
T6_2H_SCYTHE_HELL@3,Master's Infernal Scythe,6,3,Two-Hand Weapon
T6_2H_SCYTHE_HELL@4,Master's Infernal Scythe,6,4,Two-Hand Weapon
T7_2H_SCYTHE_HELL,Grandmaster's Infernal Scythe,7,0,Two-Hand Weapon
T7_2H_SCYTHE_HELL@1,Grandmaster's Infernal Scythe,7,1,Two-Hand Weapon
T7_2H_SCYTHE_HELL@2,Grandmaster's Infernal Scythe,7,2,Two-Hand Weapon
T7_2H_SCYTHE_HELL@3,Grandmaster's Infernal Scythe,7,3,Two-Hand Weapon
T7_2H_SCYTHE_HELL@4,Grandmaster's Infernal Scythe,7,4,Two-Hand Weapon
T8_2H_SCYTHE_HELL,Elder's Infernal Scythe,8,0,Two-Hand Weapon
T8_2H_SCYTHE_HELL@1,Elder's Infernal Scythe,8,1,Two-Hand Weapon
T8_2H_SCYTHE_HELL@2,Elder's Infernal Scythe,8,2,Two-Hand Weapon
T8_2H_SCYTHE_HELL@3,Elder's Infernal Scythe,8,3,Two-Hand Weapon
T8_2H_SCYTHE_HELL@4,Elder's Infernal Scythe,8,4,Two-Hand Weapon
T4_2H_DUALAXE_KEEPER,Adept's Bear Paws,4,0,Two-Hand Weapon
T4_2H_DUALAXE_KEEPER@1,Adept's Bear Paws,4,1,Two-Hand Weapon
T4_2H_DUALAXE_KEEPER@2,Adept's Bear Paws,4,2,Two-Hand Weapon
T4_2H_DUALAXE_KEEPER@3,Adept's Bear Paws,4,3,Two-Hand Weapon
T4_2H_DUALAXE_KEEPER@4,Adept's Bear Paws,4,4,Two-Hand Weapon
T5_2H_DUALAXE_KEEPER,Expert's Bear Paws,5,0,Two-Hand Weapon
T5_2H_DUALAXE_KEEPER@1,Expert's Bear Paws,5,1,Two-Hand Weapon
T5_2H_DUALAXE_KEEPER@2,Expert's Bear Paws,5,2,Two-Hand Weapon
T5_2H_DUALAXE_KEEPER@3,Expert's Bear Paws,5,3,Two-Hand Weapon
T5_2H_DUALAXE_KEEPER@4,Expert's Bear Paws,5,4,Two-Hand Weapon
T6_2H_DUALAXE_KEEPER,Master's Bear Paws,6,0,Two-Hand Weapon
T6_2H_DUALAXE_KEEPER@1,Master's Bear Paws,6,1,Two-Hand Weapon
T6_2H_DUALAXE_KEEPER@2,Master's Bear Paws,6,2,Two-Hand Weapon
T6_2H_DUALAXE_KEEPER@3,Master's Bear Paws,6,3,Two-Hand Weapon
T6_2H_DUALAXE_KEEPER@4,Master's Bear Paws,6,4,Two-Hand Weapon
T7_2H_DUALAXE_KEEPER,Grandmaster's Bear Paws,7,0,Two-Hand Weapon
T7_2H_DUALAXE_KEEPER@1,Grandmaster's Bear Paws,7,1,Two-Hand Weapon
T7_2H_DUALAXE_KEEPER@2,Grandmaster's Bear Paws,7,2,Two-Hand Weapon
T7_2H_DUALAXE_KEEPER@3,Grandmaster's Bear Paws,7,3,Two-Hand Weapon
T7_2H_DUALAXE_KEEPER@4,Grandmaster's Bear Paws,7,4,Two-Hand Weapon
T8_2H_DUALAXE_KEEPER,Elder's Bear Paws,8,0,Two-Hand Weapon
T8_2H_DUALAXE_KEEPER@1,Elder's Bear Paws,8,1,Two-Hand Weapon
T8_2H_DUALAXE_KEEPER@2,Elder's Bear Paws,8,2,Two-Hand Weapon
T8_2H_DUALAXE_KEEPER@3,Elder's Bear Paws,8,3,Two-Hand Weapon
T8_2H_DUALAXE_KEEPER@4,Elder's Bear Paws,8,4,Two-Hand Weapon
T4_2H_AXE_AVALON,Adept's Realmbreaker,4,0,Two-Hand Weapon
T4_2H_AXE_AVALON@1,Adept's Realmbreaker,4,1,Two-Hand Weapon
T4_2H_AXE_AVALON@2,Adept's Realmbreaker,4,2,Two-Hand Weapon
T4_2H_AXE_AVALON@3,Adept's Realmbreaker,4,3,Two-Hand Weapon
T4_2H_AXE_AVALON@4,Adept's Realmbreaker,4,4,Two-Hand Weapon
T5_2H_AXE_AVALON,Expert's Realmbreaker,5,0,Two-Hand Weapon
T5_2H_AXE_AVALON@1,Expert's Realmbreaker,5,1,Two-Hand Weapon
T5_2H_AXE_AVALON@2,Expert's Realmbreaker,5,2,Two-Hand Weapon
T5_2H_AXE_AVALON@3,Expert's Realmbreaker,5,3,Two-Hand Weapon
T5_2H_AXE_AVALON@4,Expert's Realmbreaker,5,4,Two-Hand Weapon
T6_2H_AXE_AVALON,Master's Realmbreaker,6,0,Two-Hand Weapon
T6_2H_AXE_AVALON@1,Master's Realmbreaker,6,1,Two-Hand Weapon
T6_2H_AXE_AVALON@2,Master's Realmbreaker,6,2,Two-Hand Weapon
T6_2H_AXE_AVALON@3,Master's Realmbreaker,6,3,Two-Hand Weapon
T6_2H_AXE_AVALON@4,Master's Realmbreaker,6,4,Two-Hand Weapon
T7_2H_AXE_AVALON,Grandmaster's Realmbreaker,7,0,Two-Hand Weapon
T7_2H_AXE_AVALON@1,Grandmaster's Realmbreaker,7,1,Two-Hand Weapon
T7_2H_AXE_AVALON@2,Grandmaster's Realmbreaker,7,2,Two-Hand Weapon
T7_2H_AXE_AVALON@3,Grandmaster's Realmbreaker,7,3,Two-Hand Weapon
T7_2H_AXE_AVALON@4,Grandmaster's Realmbreaker,7,4,Two-Hand Weapon
T8_2H_AXE_AVALON,Elder's Realmbreaker,8,0,Two-Hand Weapon
T8_2H_AXE_AVALON@1,Elder's Realmbreaker,8,1,Two-Hand Weapon
T8_2H_AXE_AVALON@2,Elder's Realmbreaker,8,2,Two-Hand Weapon
T8_2H_AXE_AVALON@3,Elder's Realmbreaker,8,3,Two-Hand Weapon
T8_2H_AXE_AVALON@4,Elder's Realmbreaker,8,4,Two-Hand Weapon
T4_2H_SCYTHE_CRYSTAL,Adept's Crystal Reaper,4,0,Two-Hand Weapon
T4_2H_SCYTHE_CRYSTAL@1,Adept's Crystal Reaper,4,1,Two-Hand Weapon
T4_2H_SCYTHE_CRYSTAL@2,Adept's Crystal Reaper,4,2,Two-Hand Weapon
T4_2H_SCYTHE_CRYSTAL@3,Adept's Crystal Reaper,4,3,Two-Hand Weapon
T4_2H_SCYTHE_CRYSTAL@4,Adept's Crystal Reaper,4,4,Two-Hand Weapon
T5_2H_SCYTHE_CRYSTAL,Expert's Crystal Reaper,5,0,Two-Hand Weapon
T5_2H_SCYTHE_CRYSTAL@1,Expert's Crystal Reaper,5,1,Two-Hand Weapon
T5_2H_SCYTHE_CRYSTAL@2,Expert's Crystal Reaper,5,2,Two-Hand Weapon
T5_2H_SCYTHE_CRYSTAL@3,Expert's Crystal Reaper,5,3,Two-Hand Weapon
T5_2H_SCYTHE_CRYSTAL@4,Expert's Crystal Reaper,5,4,Two-Hand Weapon
T6_2H_SCYTHE_CRYSTAL,Master's Crystal Reaper,6,0,Two-Hand Weapon
T6_2H_SCYTHE_CRYSTAL@1,Master's Crystal Reaper,6,1,Two-Hand Weapon
T6_2H_SCYTHE_CRYSTAL@2,Master's Crystal Reaper,6,2,Two-Hand Weapon
T6_2H_SCYTHE_CRYSTAL@3,Master's Crystal Reaper,6,3,Two-Hand Weapon
T6_2H_SCYTHE_CRYSTAL@4,Master's Crystal Reaper,6,4,Two-Hand Weapon
T7_2H_SCYTHE_CRYSTAL,Grandmaster's Crystal Reaper,7,0,Two-Hand Weapon
T7_2H_SCYTHE_CRYSTAL@1,Grandmaster's Crystal Reaper,7,1,Two-Hand Weapon
T7_2H_SCYTHE_CRYSTAL@2,Grandmaster's Crystal Reaper,7,2,Two-Hand Weapon
T7_2H_SCYTHE_CRYSTAL@3,Grandmaster's Crystal Reaper,7,3,Two-Hand Weapon
T7_2H_SCYTHE_CRYSTAL@4,Grandmaster's Crystal Reaper,7,4,Two-Hand Weapon
T8_2H_SCYTHE_CRYSTAL,Elder's Crystal Reaper,8,0,Two-Hand Weapon
T8_2H_SCYTHE_CRYSTAL@1,Elder's Crystal Reaper,8,1,Two-Hand Weapon
T8_2H_SCYTHE_CRYSTAL@2,Elder's Crystal Reaper,8,2,Two-Hand Weapon
T8_2H_SCYTHE_CRYSTAL@3,Elder's Crystal Reaper,8,3,Two-Hand Weapon
T8_2H_SCYTHE_CRYSTAL@4,Elder's Crystal Reaper,8,4,Two-Hand Weapon
T4_MAIN_SWORD,Adept's Broadsword,4,0,Main-Hand Weapon
T4_MAIN_SWORD@1,Adept's Broadsword,4,1,Main-Hand Weapon
T4_MAIN_SWORD@2,Adept's Broadsword,4,2,Main-Hand Weapon
T4_MAIN_SWORD@3,Adept's Broadsword,4,3,Main-Hand Weapon
T4_MAIN_SWORD@4,Adept's Broadsword,4,4,Main-Hand Weapon
T5_MAIN_SWORD,Expert's Broadsword,5,0,Main-Hand Weapon
T5_MAIN_SWORD@1,Expert's Broadsword,5,1,Main-Hand Weapon
T5_MAIN_SWORD@2,Expert's Broadsword,5,2,Main-Hand Weapon
T5_MAIN_SWORD@3,Expert's Broadsword,5,3,Main-Hand Weapon
T5_MAIN_SWORD@4,Expert's Broadsword,5,4,Main-Hand Weapon
T6_MAIN_SWORD,Master's Broadsword,6,0,Main-Hand Weapon
T6_MAIN_SWORD@1,Master's Broadsword,6,1,Main-Hand Weapon
T6_MAIN_SWORD@2,Master's Broadsword,6,2,Main-Hand Weapon
T6_MAIN_SWORD@3,Master's Broadsword,6,3,Main-Hand Weapon
T6_MAIN_SWORD@4,Master's Broadsword,6,4,Main-Hand Weapon
T7_MAIN_SWORD,Grandmaster's Broadsword,7,0,Main-Hand Weapon
T7_MAIN_SWORD@1,Grandmaster's Broadsword,7,1,Main-Hand Weapon
T7_MAIN_SWORD@2,Grandmaster's Broadsword,7,2,Main-Hand Weapon
T7_MAIN_SWORD@3,Grandmaster's Broadsword,7,3,Main-Hand Weapon
T7_MAIN_SWORD@4,Grandmaster's Broadsword,7,4,Main-Hand Weapon
T8_MAIN_SWORD,Elder's Broadsword,8,0,Main-Hand Weapon
T8_MAIN_SWORD@1,Elder's Broadsword,8,1,Main-Hand Weapon
T8_MAIN_SWORD@2,Elder's Broadsword,8,2,Main-Hand Weapon
T8_MAIN_SWORD@3,Elder's Broadsword,8,3,Main-Hand Weapon
T8_MAIN_SWORD@4,Elder's Broadsword,8,4,Main-Hand Weapon
T4_2H_CLAYMORE,Adept's Claymore,4,0,Two-Hand Weapon
T4_2H_CLAYMORE@1,Adept's Claymore,4,1,Two-Hand Weapon
T4_2H_CLAYMORE@2,Adept's Claymore,4,2,Two-Hand Weapon
T4_2H_CLAYMORE@3,Adept's Claymore,4,3,Two-Hand Weapon
T4_2H_CLAYMORE@4,Adept's Claymore,4,4,Two-Hand Weapon
T5_2H_CLAYMORE,Expert's Claymore,5,0,Two-Hand Weapon
T5_2H_CLAYMORE@1,Expert's Claymore,5,1,Two-Hand Weapon
T5_2H_CLAYMORE@2,Expert's Claymore,5,2,Two-Hand Weapon
T5_2H_CLAYMORE@3,Expert's Claymore,5,3,Two-Hand Weapon
T5_2H_CLAYMORE@4,Expert's Claymore,5,4,Two-Hand Weapon
T6_2H_CLAYMORE,Master's Claymore,6,0,Two-Hand Weapon
T6_2H_CLAYMORE@1,Master's Claymore,6,1,Two-Hand Weapon
T6_2H_CLAYMORE@2,Master's Claymore,6,2,Two-Hand Weapon
T6_2H_CLAYMORE@3,Master's Claymore,6,3,Two-Hand Weapon
T6_2H_CLAYMORE@4,Master's Claymore,6,4,Two-Hand Weapon
T7_2H_CLAYMORE,Grandmaster's Claymore,7,0,Two-Hand Weapon
T7_2H_CLAYMORE@1,Grandmaster's Claymore,7,1,Two-Hand Weapon
T7_2H_CLAYMORE@2,Grandmaster's Claymore,7,2,Two-Hand Weapon
T7_2H_CLAYMORE@3,Grandmaster's Claymore,7,3,Two-Hand Weapon
T7_2H_CLAYMORE@4,Grandmaster's Claymore,7,4,Two-Hand Weapon
T8_2H_CLAYMORE,Elder's Claymore,8,0,Two-Hand Weapon
T8_2H_CLAYMORE@1,Elder's Claymore,8,1,Two-Hand Weapon
T8_2H_CLAYMORE@2,Elder's Claymore,8,2,Two-Hand Weapon
T8_2H_CLAYMORE@3,Elder's Claymore,8,3,Two-Hand Weapon
T8_2H_CLAYMORE@4,Elder's Claymore,8,4,Two-Hand Weapon
T4_2H_DUALSWORD,Adept's Dual Swords,4,0,Two-Hand Weapon
T4_2H_DUALSWORD@1,Adept's Dual Swords,4,1,Two-Hand Weapon
T4_2H_DUALSWORD@2,Adept's Dual Swords,4,2,Two-Hand Weapon
T4_2H_DUALSWORD@3,Adept's Dual Swords,4,3,Two-Hand Weapon
T4_2H_DUALSWORD@4,Adept's Dual Swords,4,4,Two-Hand Weapon
T5_2H_DUALSWORD,Expert's Dual Swords,5,0,Two-Hand Weapon
T5_2H_DUALSWORD@1,Expert's Dual Swords,5,1,Two-Hand Weapon
T5_2H_DUALSWORD@2,Expert's Dual Swords,5,2,Two-Hand Weapon
T5_2H_DUALSWORD@3,Expert's Dual Swords,5,3,Two-Hand Weapon
T5_2H_DUALSWORD@4,Expert's Dual Swords,5,4,Two-Hand Weapon
T6_2H_DUALSWORD,Master's Dual Swords,6,0,Two-Hand Weapon
T6_2H_DUALSWORD@1,Master's Dual Swords,6,1,Two-Hand Weapon
T6_2H_DUALSWORD@2,Master's Dual Swords,6,2,Two-Hand Weapon
T6_2H_DUALSWORD@3,Master's Dual Swords,6,3,Two-Hand Weapon
T6_2H_DUALSWORD@4,Master's Dual Swords,6,4,Two-Hand Weapon
T7_2H_DUALSWORD,Grandmaster's Dual Swords,7,0,Two-Hand Weapon
T7_2H_DUALSWORD@1,Grandmaster's Dual Swords,7,1,Two-Hand Weapon
T7_2H_DUALSWORD@2,Grandmaster's Dual Swords,7,2,Two-Hand Weapon
T7_2H_DUALSWORD@3,Grandmaster's Dual Swords,7,3,Two-Hand Weapon
T7_2H_DUALSWORD@4,Grandmaster's Dual Swords,7,4,Two-Hand Weapon
T8_2H_DUALSWORD,Elder's Dual Swords,8,0,Two-Hand Weapon
T8_2H_DUALSWORD@1,Elder's Dual Swords,8,1,Two-Hand Weapon
T8_2H_DUALSWORD@2,Elder's Dual Swords,8,2,Two-Hand Weapon
T8_2H_DUALSWORD@3,Elder's Dual Swords,8,3,Two-Hand Weapon
T8_2H_DUALSWORD@4,Elder's Dual Swords,8,4,Two-Hand Weapon
T4_MAIN_SCIMITAR_MORGANA,Adept's Clarent Blade,4,0,Main-Hand Weapon
T4_MAIN_SCIMITAR_MORGANA@1,Adept's Clarent Blade,4,1,Main-Hand Weapon
T4_MAIN_SCIMITAR_MORGANA@2,Adept's Clarent Blade,4,2,Main-Hand Weapon
T4_MAIN_SCIMITAR_MORGANA@3,Adept's Clarent Blade,4,3,Main-Hand Weapon
T4_MAIN_SCIMITAR_MORGANA@4,Adept's Clarent Blade,4,4,Main-Hand Weapon
T5_MAIN_SCIMITAR_MORGANA,Expert's Clarent Blade,5,0,Main-Hand Weapon
T5_MAIN_SCIMITAR_MORGANA@1,Expert's Clarent Blade,5,1,Main-Hand Weapon
T5_MAIN_SCIMITAR_MORGANA@2,Expert's Clarent Blade,5,2,Main-Hand Weapon
T5_MAIN_SCIMITAR_MORGANA@3,Expert's Clarent Blade,5,3,Main-Hand Weapon
T5_MAIN_SCIMITAR_MORGANA@4,Expert's Clarent Blade,5,4,Main-Hand Weapon
T6_MAIN_SCIMITAR_MORGANA,Master's Clarent Blade,6,0,Main-Hand Weapon
T6_MAIN_SCIMITAR_MORGANA@1,Master's Clarent Blade,6,1,Main-Hand Weapon
T6_MAIN_SCIMITAR_MORGANA@2,Master's Clarent Blade,6,2,Main-Hand Weapon
T6_MAIN_SCIMITAR_MORGANA@3,Master's Clarent Blade,6,3,Main-Hand Weapon
T6_MAIN_SCIMITAR_MORGANA@4,Master's Clarent Blade,6,4,Main-Hand Weapon
T7_MAIN_SCIMITAR_MORGANA,Grandmaster's Clarent Blade,7,0,Main-Hand Weapon
T7_MAIN_SCIMITAR_MORGANA@1,Grandmaster's Clarent Blade,7,1,Main-Hand Weapon
T7_MAIN_SCIMITAR_MORGANA@2,Grandmaster's Clarent Blade,7,2,Main-Hand Weapon
T7_MAIN_SCIMITAR_MORGANA@3,Grandmaster's Clarent Blade,7,3,Main-Hand Weapon
T7_MAIN_SCIMITAR_MORGANA@4,Grandmaster's Clarent Blade,7,4,Main-Hand Weapon
T8_MAIN_SCIMITAR_MORGANA,Elder's Clarent Blade,8,0,Main-Hand Weapon
T8_MAIN_SCIMITAR_MORGANA@1,Elder's Clarent Blade,8,1,Main-Hand Weapon
T8_MAIN_SCIMITAR_MORGANA@2,Elder's Clarent Blade,8,2,Main-Hand Weapon
T8_MAIN_SCIMITAR_MORGANA@3,Elder's Clarent Blade,8,3,Main-Hand Weapon
T8_MAIN_SCIMITAR_MORGANA@4,Elder's Clarent Blade,8,4,Main-Hand Weapon
T4_2H_CLEAVER_HELL,Adept's Carving Sword,4,0,Two-Hand Weapon
T4_2H_CLEAVER_HELL@1,Adept's Carving Sword,4,1,Two-Hand Weapon
T4_2H_CLEAVER_HELL@2,Adept's Carving Sword,4,2,Two-Hand Weapon
T4_2H_CLEAVER_HELL@3,Adept's Carving Sword,4,3,Two-Hand Weapon
T4_2H_CLEAVER_HELL@4,Adept's Carving Sword,4,4,Two-Hand Weapon
T5_2H_CLEAVER_HELL,Expert's Carving Sword,5,0,Two-Hand Weapon
T5_2H_CLEAVER_HELL@1,Expert's Carving Sword,5,1,Two-Hand Weapon
T5_2H_CLEAVER_HELL@2,Expert's Carving Sword,5,2,Two-Hand Weapon
T5_2H_CLEAVER_HELL@3,Expert's Carving Sword,5,3,Two-Hand Weapon
T5_2H_CLEAVER_HELL@4,Expert's Carving Sword,5,4,Two-Hand Weapon
T6_2H_CLEAVER_HELL,Master's Carving Sword,6,0,Two-Hand Weapon
T6_2H_CLEAVER_HELL@1,Master's Carving Sword,6,1,Two-Hand Weapon
T6_2H_CLEAVER_HELL@2,Master's Carving Sword,6,2,Two-Hand Weapon
T6_2H_CLEAVER_HELL@3,Master's Carving Sword,6,3,Two-Hand Weapon
T6_2H_CLEAVER_HELL@4,Master's Carving Sword,6,4,Two-Hand Weapon
T7_2H_CLEAVER_HELL,Grandmaster's Carving Sword,7,0,Two-Hand Weapon
T7_2H_CLEAVER_HELL@1,Grandmaster's Carving Sword,7,1,Two-Hand Weapon
T7_2H_CLEAVER_HELL@2,Grandmaster's Carving Sword,7,2,Two-Hand Weapon
T7_2H_CLEAVER_HELL@3,Grandmaster's Carving Sword,7,3,Two-Hand Weapon
T7_2H_CLEAVER_HELL@4,Grandmaster's Carving Sword,7,4,Two-Hand Weapon
T8_2H_CLEAVER_HELL,Elder's Carving Sword,8,0,Two-Hand Weapon
