Item_ID,Material_1,Mat1_Qty,Material_2,Mat2_Qty,Material_3,Mat3_Qty,Material_4,Mat4_Qty,Crafting_Fee,Focus_Cost
T8_2H_BOW_CRYSTAL,T8_PLANKS,32,T8_ARTEFACT_2H_BOW_CRYSTAL,1,,0,,0,1600,16085
T4_2H_CROSSBOW,T4_PLANKS,20,T4_METALBAR,12,,0,,0,100,1715
T5_2H_CROSSBOW,T5_PLANKS,20,T5_METALBAR,12,,0,,0,200,3001
T6_2H_CROSSBOW,T6_PLANKS,20,T6_METALBAR,12,,0,,0,400,5252
T7_2H_CROSSBOW,T7_PLANKS,20,T7_METALBAR,12,,0,,0,800,9191
T8_2H_CROSSBOW,T8_PLANKS,20,T8_METALBAR,12,,0,,0,1600,16085
T4_2H_CROSSBOWLARGE,T4_PLANKS,20,T4_METALBAR,12,,0,,0,100,1715
T5_2H_CROSSBOWLARGE,T5_PLANKS,20,T5_METALBAR,12,,0,,0,200,3001
T6_2H_CROSSBOWLARGE,T6_PLANKS,20,T6_METALBAR,12,,0,,0,400,5252
T7_2H_CROSSBOWLARGE,T7_PLANKS,20,T7_METALBAR,12,,0,,0,800,9191
T8_2H_CROSSBOWLARGE,T8_PLANKS,20,T8_METALBAR,12,,0,,0,1600,16085
T4_MAIN_1HCROSSBOW,T4_PLANKS,16,T4_METALBAR,8,,0,,0,100,1286
T5_MAIN_1HCROSSBOW,T5_PLANKS,16,T5_METALBAR,8,,0,,0,200,2251
T6_MAIN_1HCROSSBOW,T6_PLANKS,16,T6_METALBAR,8,,0,,0,400,3939
T7_MAIN_1HCROSSBOW,T7_PLANKS,16,T7_METALBAR,8,,0,,0,800,6893
T8_MAIN_1HCROSSBOW,T8_PLANKS,16,T8_METALBAR,8,,0,,0,1600,12064
T4_2H_REPEATINGCROSSBOW_UNDEAD,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_TOKEN_FAVOR_1,1,,0,100,1715
T5_2H_REPEATINGCROSSBOW_UNDEAD,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_TOKEN_FAVOR_1,1,,0,200,3001
T6_2H_REPEATINGCROSSBOW_UNDEAD,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_TOKEN_FAVOR_1,1,,0,400,5252
T7_2H_REPEATINGCROSSBOW_UNDEAD,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_TOKEN_FAVOR_1,1,,0,800,9191
T8_2H_REPEATINGCROSSBOW_UNDEAD,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_TOKEN_FAVOR_1,1,,0,1600,16085
T4_2H_DUALCROSSBOW_HELL,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_TOKEN_FAVOR_2,1,,0,100,1715
T5_2H_DUALCROSSBOW_HELL,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_TOKEN_FAVOR_2,1,,0,200,3001
T6_2H_DUALCROSSBOW_HELL,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_TOKEN_FAVOR_2,1,,0,400,5252
T7_2H_DUALCROSSBOW_HELL,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_TOKEN_FAVOR_2,1,,0,800,9191
T8_2H_DUALCROSSBOW_HELL,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_TOKEN_FAVOR_2,1,,0,1600,16085
T4_2H_CROSSBOWLARGE_MORGANA,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_TOKEN_FAVOR_3,1,,0,100,1715
T5_2H_CROSSBOWLARGE_MORGANA,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_TOKEN_FAVOR_3,1,,0,200,3001
T6_2H_CROSSBOWLARGE_MORGANA,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_TOKEN_FAVOR_3,1,,0,400,5252
T7_2H_CROSSBOWLARGE_MORGANA,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_TOKEN_FAVOR_3,1,,0,800,9191
T8_2H_CROSSBOWLARGE_MORGANA,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_TOKEN_FAVOR_3,1,,0,1600,16085
T4_2H_CROSSBOW_CANNON_AVALON,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_TOKEN_FAVOR_4,1,,0,100,1715
T5_2H_CROSSBOW_CANNON_AVALON,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_TOKEN_FAVOR_4,1,,0,200,3001
T6_2H_CROSSBOW_CANNON_AVALON,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_TOKEN_FAVOR_4,1,,0,400,5252
T7_2H_CROSSBOW_CANNON_AVALON,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_TOKEN_FAVOR_4,1,,0,800,9191
T8_2H_CROSSBOW_CANNON_AVALON,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_TOKEN_FAVOR_4,1,,0,1600,16085
T4_2H_DUALCROSSBOW_CRYSTAL,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_2H_DUALCROSSBOW_CRYSTAL,1,,0,100,1715
T5_2H_DUALCROSSBOW_CRYSTAL,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_2H_DUALCROSSBOW_CRYSTAL,1,,0,200,3001
T6_2H_DUALCROSSBOW_CRYSTAL,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_2H_DUALCROSSBOW_CRYSTAL,1,,0,400,5252
T7_2H_DUALCROSSBOW_CRYSTAL,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_2H_DUALCROSSBOW_CRYSTAL,1,,0,800,9191
T8_2H_DUALCROSSBOW_CRYSTAL,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_2H_DUALCROSSBOW_CRYSTAL,1,,0,1600,16085
T4_MAIN_CURSEDSTAFF,T4_PLANKS,16,T4_METALBAR,8,,0,,0,100,1286
T5_MAIN_CURSEDSTAFF,T5_PLANKS,16,T5_METALBAR,8,,0,,0,200,2251
T6_MAIN_CURSEDSTAFF,T6_PLANKS,16,T6_METALBAR,8,,0,,0,400,3939
T7_MAIN_CURSEDSTAFF,T7_PLANKS,16,T7_METALBAR,8,,0,,0,800,6893
T8_MAIN_CURSEDSTAFF,T8_PLANKS,16,T8_METALBAR,8,,0,,0,1600,12064
T4_2H_CURSEDSTAFF,T4_PLANKS,20,T4_METALBAR,12,,0,,0,100,1715
T5_2H_CURSEDSTAFF,T5_PLANKS,20,T5_METALBAR,12,,0,,0,200,3001
T6_2H_CURSEDSTAFF,T6_PLANKS,20,T6_METALBAR,12,,0,,0,400,5252
T7_2H_CURSEDSTAFF,T7_PLANKS,20,T7_METALBAR,12,,0,,0,800,9191
T8_2H_CURSEDSTAFF,T8_PLANKS,20,T8_METALBAR,12,,0,,0,1600,16085
T4_2H_DEMONICSTAFF,T4_PLANKS,20,T4_METALBAR,12,,0,,0,100,1715
T5_2H_DEMONICSTAFF,T5_PLANKS,20,T5_METALBAR,12,,0,,0,200,3001
T6_2H_DEMONICSTAFF,T6_PLANKS,20,T6_METALBAR,12,,0,,0,400,5252
T7_2H_DEMONICSTAFF,T7_PLANKS,20,T7_METALBAR,12,,0,,0,800,9191
T8_2H_DEMONICSTAFF,T8_PLANKS,20,T8_METALBAR,12,,0,,0,1600,16085
T4_MAIN_CURSEDSTAFF_UNDEAD,T4_PLANKS,16,T4_METALBAR,8,T4_ARTEFACT_TOKEN_FAVOR_1,1,,0,100,1286
T5_MAIN_CURSEDSTAFF_UNDEAD,T5_PLANKS,16,T5_METALBAR,8,T5_ARTEFACT_TOKEN_FAVOR_1,1,,0,200,2251
T6_MAIN_CURSEDSTAFF_UNDEAD,T6_PLANKS,16,T6_METALBAR,8,T6_ARTEFACT_TOKEN_FAVOR_1,1,,0,400,3939
T7_MAIN_CURSEDSTAFF_UNDEAD,T7_PLANKS,16,T7_METALBAR,8,T7_ARTEFACT_TOKEN_FAVOR_1,1,,0,800,6893
T8_MAIN_CURSEDSTAFF_UNDEAD,T8_PLANKS,16,T8_METALBAR,8,T8_ARTEFACT_TOKEN_FAVOR_1,1,,0,1600,12064
T4_2H_SKULLORB_HELL,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_TOKEN_FAVOR_2,1,,0,100,1715
T5_2H_SKULLORB_HELL,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_TOKEN_FAVOR_2,1,,0,200,3001
T6_2H_SKULLORB_HELL,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_TOKEN_FAVOR_2,1,,0,400,5252
T7_2H_SKULLORB_HELL,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_TOKEN_FAVOR_2,1,,0,800,9191
T8_2H_SKULLORB_HELL,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_TOKEN_FAVOR_2,1,,0,1600,16085
T4_2H_CURSEDSTAFF_MORGANA,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_TOKEN_FAVOR_3,1,,0,100,1715
T5_2H_CURSEDSTAFF_MORGANA,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_TOKEN_FAVOR_3,1,,0,200,3001
T6_2H_CURSEDSTAFF_MORGANA,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_TOKEN_FAVOR_3,1,,0,400,5252
T7_2H_CURSEDSTAFF_MORGANA,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_TOKEN_FAVOR_3,1,,0,800,9191
T8_2H_CURSEDSTAFF_MORGANA,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_TOKEN_FAVOR_3,1,,0,1600,16085
T4_MAIN_CURSEDSTAFF_AVALON,T4_PLANKS,16,T4_METALBAR,8,T4_ARTEFACT_TOKEN_FAVOR_4,1,,0,100,1286
T5_MAIN_CURSEDSTAFF_AVALON,T5_PLANKS,16,T5_METALBAR,8,T5_ARTEFACT_TOKEN_FAVOR_4,1,,0,200,2251
T6_MAIN_CURSEDSTAFF_AVALON,T6_PLANKS,16,T6_METALBAR,8,T6_ARTEFACT_TOKEN_FAVOR_4,1,,0,400,3939
T7_MAIN_CURSEDSTAFF_AVALON,T7_PLANKS,16,T7_METALBAR,8,T7_ARTEFACT_TOKEN_FAVOR_4,1,,0,800,6893
T8_MAIN_CURSEDSTAFF_AVALON,T8_PLANKS,16,T8_METALBAR,8,T8_ARTEFACT_TOKEN_FAVOR_4,1,,0,1600,12064
T4_MAIN_CURSEDSTAFF_CRYSTAL,T4_PLANKS,16,T4_METALBAR,8,T4_ARTEFACT_MAIN_CURSEDSTAFF_CRYSTAL,1,,0,100,1286
T5_MAIN_CURSEDSTAFF_CRYSTAL,T5_PLANKS,16,T5_METALBAR,8,T5_ARTEFACT_MAIN_CURSEDSTAFF_CRYSTAL,1,,0,200,2251
T6_MAIN_CURSEDSTAFF_CRYSTAL,T6_PLANKS,16,T6_METALBAR,8,T6_ARTEFACT_MAIN_CURSEDSTAFF_CRYSTAL,1,,0,400,3939
T7_MAIN_CURSEDSTAFF_CRYSTAL,T7_PLANKS,16,T7_METALBAR,8,T7_ARTEFACT_MAIN_CURSEDSTAFF_CRYSTAL,1,,0,800,6893
T8_MAIN_CURSEDSTAFF_CRYSTAL,T8_PLANKS,16,T8_METALBAR,8,T8_ARTEFACT_MAIN_CURSEDSTAFF_CRYSTAL,1,,0,1600,12064
T4_MAIN_FIRESTAFF,T4_PLANKS,16,T4_METALBAR,8,,0,,0,100,1286
T5_MAIN_FIRESTAFF,T5_PLANKS,16,T5_METALBAR,8,,0,,0,200,2251
T6_MAIN_FIRESTAFF,T6_PLANKS,16,T6_METALBAR,8,,0,,0,400,3939
T7_MAIN_FIRESTAFF,T7_PLANKS,16,T7_METALBAR,8,,0,,0,800,6893
T8_MAIN_FIRESTAFF,T8_PLANKS,16,T8_METALBAR,8,,0,,0,1600,12064
T4_2H_FIRESTAFF,T4_PLANKS,20,T4_METALBAR,12,,0,,0,100,1715
T5_2H_FIRESTAFF,T5_PLANKS,20,T5_METALBAR,12,,0,,0,200,3001
T6_2H_FIRESTAFF,T6_PLANKS,20,T6_METALBAR,12,,0,,0,400,5252
T7_2H_FIRESTAFF,T7_PLANKS,20,T7_METALBAR,12,,0,,0,800,9191
T8_2H_FIRESTAFF,T8_PLANKS,20,T8_METALBAR,12,,0,,0,1600,16085
T4_2H_INFERNOSTAFF,T4_PLANKS,20,T4_METALBAR,12,,0,,0,100,1715
T5_2H_INFERNOSTAFF,T5_PLANKS,20,T5_METALBAR,12,,0,,0,200,3001
T6_2H_INFERNOSTAFF,T6_PLANKS,20,T6_METALBAR,12,,0,,0,400,5252
T7_2H_INFERNOSTAFF,T7_PLANKS,20,T7_METALBAR,12,,0,,0,800,9191
T8_2H_INFERNOSTAFF,T8_PLANKS,20,T8_METALBAR,12,,0,,0,1600,16085
T4_MAIN_FIRESTAFF_KEEPER,T4_PLANKS,16,T4_METALBAR,8,T4_ARTEFACT_TOKEN_FAVOR_1,1,,0,100,1286
T5_MAIN_FIRESTAFF_KEEPER,T5_PLANKS,16,T5_METALBAR,8,T5_ARTEFACT_TOKEN_FAVOR_1,1,,0,200,2251
T6_MAIN_FIRESTAFF_KEEPER,T6_PLANKS,16,T6_METALBAR,8,T6_ARTEFACT_TOKEN_FAVOR_1,1,,0,400,3939
T7_MAIN_FIRESTAFF_KEEPER,T7_PLANKS,16,T7_METALBAR,8,T7_ARTEFACT_TOKEN_FAVOR_1,1,,0,800,6893
T8_MAIN_FIRESTAFF_KEEPER,T8_PLANKS,16,T8_METALBAR,8,T8_ARTEFACT_TOKEN_FAVOR_1,1,,0,1600,12064
T4_2H_FIRESTAFF_HELL,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_TOKEN_FAVOR_2,1,,0,100,1715
T5_2H_FIRESTAFF_HELL,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_TOKEN_FAVOR_2,1,,0,200,3001
T6_2H_FIRESTAFF_HELL,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_TOKEN_FAVOR_2,1,,0,400,5252
T7_2H_FIRESTAFF_HELL,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_TOKEN_FAVOR_2,1,,0,800,9191
T8_2H_FIRESTAFF_HELL,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_TOKEN_FAVOR_2,1,,0,1600,16085
T4_2H_INFERNOSTAFF_MORGANA,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_TOKEN_FAVOR_3,1,,0,100,1715
T5_2H_INFERNOSTAFF_MORGANA,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_TOKEN_FAVOR_3,1,,0,200,3001
T6_2H_INFERNOSTAFF_MORGANA,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_TOKEN_FAVOR_3,1,,0,400,5252
T7_2H_INFERNOSTAFF_MORGANA,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_TOKEN_FAVOR_3,1,,0,800,9191
T8_2H_INFERNOSTAFF_MORGANA,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_TOKEN_FAVOR_3,1,,0,1600,16085
T4_2H_FIRE_RINGPAIR_AVALON,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_TOKEN_FAVOR_4,1,,0,100,1715
T5_2H_FIRE_RINGPAIR_AVALON,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_TOKEN_FAVOR_4,1,,0,200,3001
T6_2H_FIRE_RINGPAIR_AVALON,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_TOKEN_FAVOR_4,1,,0,400,5252
T7_2H_FIRE_RINGPAIR_AVALON,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_TOKEN_FAVOR_4,1,,0,800,9191
T8_2H_FIRE_RINGPAIR_AVALON,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_TOKEN_FAVOR_4,1,,0,1600,16085
T4_MAIN_FIRESTAFF_CRYSTAL,T4_PLANKS,16,T4_METALBAR,8,T4_ARTEFACT_MAIN_FIRESTAFF_CRYSTAL,1,,0,100,1286
T5_MAIN_FIRESTAFF_CRYSTAL,T5_PLANKS,16,T5_METALBAR,8,T5_ARTEFACT_MAIN_FIRESTAFF_CRYSTAL,1,,0,200,2251
T6_MAIN_FIRESTAFF_CRYSTAL,T6_PLANKS,16,T6_METALBAR,8,T6_ARTEFACT_MAIN_FIRESTAFF_CRYSTAL,1,,0,400,3939
T7_MAIN_FIRESTAFF_CRYSTAL,T7_PLANKS,16,T7_METALBAR,8,T7_ARTEFACT_MAIN_FIRESTAFF_CRYSTAL,1,,0,800,6893
T8_MAIN_FIRESTAFF_CRYSTAL,T8_PLANKS,16,T8_METALBAR,8,T8_ARTEFACT_MAIN_FIRESTAFF_CRYSTAL,1,,0,1600,12064
T4_MAIN_FROSTSTAFF,T4_PLANKS,16,T4_METALBAR,8,,0,,0,100,1286
T5_MAIN_FROSTSTAFF,T5_PLANKS,16,T5_METALBAR,8,,0,,0,200,2251
T6_MAIN_FROSTSTAFF,T6_PLANKS,16,T6_METALBAR,8,,0,,0,400,3939
T7_MAIN_FROSTSTAFF,T7_PLANKS,16,T7_METALBAR,8,,0,,0,800,6893
T8_MAIN_FROSTSTAFF,T8_PLANKS,16,T8_METALBAR,8,,0,,0,1600,12064
T4_2H_FROSTSTAFF,T4_PLANKS,20,T4_METALBAR,12,,0,,0,100,1715
T5_2H_FROSTSTAFF,T5_PLANKS,20,T5_METALBAR,12,,0,,0,200,3001
T6_2H_FROSTSTAFF,T6_PLANKS,20,T6_METALBAR,12,,0,,0,400,5252
T7_2H_FROSTSTAFF,T7_PLANKS,20,T7_METALBAR,12,,0,,0,800,9191
T8_2H_FROSTSTAFF,T8_PLANKS,20,T8_METALBAR,12,,0,,0,1600,16085
T4_2H_GLACIALSTAFF,T4_PLANKS,20,T4_METALBAR,12,,0,,0,100,1715
T5_2H_GLACIALSTAFF,T5_PLANKS,20,T5_METALBAR,12,,0,,0,200,3001
T6_2H_GLACIALSTAFF,T6_PLANKS,20,T6_METALBAR,12,,0,,0,400,5252
T7_2H_GLACIALSTAFF,T7_PLANKS,20,T7_METALBAR,12,,0,,0,800,9191
T8_2H_GLACIALSTAFF,T8_PLANKS,20,T8_METALBAR,12,,0,,0,1600,16085
T4_MAIN_FROSTSTAFF_KEEPER,T4_PLANKS,16,T4_METALBAR,8,T4_ARTEFACT_TOKEN_FAVOR_1,1,,0,100,1286
T5_MAIN_FROSTSTAFF_KEEPER,T5_PLANKS,16,T5_METALBAR,8,T5_ARTEFACT_TOKEN_FAVOR_1,1,,0,200,2251
T6_MAIN_FROSTSTAFF_KEEPER,T6_PLANKS,16,T6_METALBAR,8,T6_ARTEFACT_TOKEN_FAVOR_1,1,,0,400,3939
T7_MAIN_FROSTSTAFF_KEEPER,T7_PLANKS,16,T7_METALBAR,8,T7_ARTEFACT_TOKEN_FAVOR_1,1,,0,800,6893
T8_MAIN_FROSTSTAFF_KEEPER,T8_PLANKS,16,T8_METALBAR,8,T8_ARTEFACT_TOKEN_FAVOR_1,1,,0,1600,12064
T4_2H_ICEGAUNTLETS_HELL,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_TOKEN_FAVOR_2,1,,0,100,1715
T5_2H_ICEGAUNTLETS_HELL,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_TOKEN_FAVOR_2,1,,0,200,3001
T6_2H_ICEGAUNTLETS_HELL,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_TOKEN_FAVOR_2,1,,0,400,5252
T7_2H_ICEGAUNTLETS_HELL,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_TOKEN_FAVOR_2,1,,0,800,9191
T8_2H_ICEGAUNTLETS_HELL,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_TOKEN_FAVOR_2,1,,0,1600,16085
T4_2H_ICECRYSTAL_UNDEAD,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_TOKEN_FAVOR_3,1,,0,100,1715
T5_2H_ICECRYSTAL_UNDEAD,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_TOKEN_FAVOR_3,1,,0,200,3001
T6_2H_ICECRYSTAL_UNDEAD,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_TOKEN_FAVOR_3,1,,0,400,5252
T7_2H_ICECRYSTAL_UNDEAD,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_TOKEN_FAVOR_3,1,,0,800,9191
T8_2H_ICECRYSTAL_UNDEAD,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_TOKEN_FAVOR_3,1,,0,1600,16085
T4_MAIN_FROSTSTAFF_AVALON,T4_PLANKS,16,T4_METALBAR,8,T4_ARTEFACT_TOKEN_FAVOR_4,1,,0,100,1286
T5_MAIN_FROSTSTAFF_AVALON,T5_PLANKS,16,T5_METALBAR,8,T5_ARTEFACT_TOKEN_FAVOR_4,1,,0,200,2251
T6_MAIN_FROSTSTAFF_AVALON,T6_PLANKS,16,T6_METALBAR,8,T6_ARTEFACT_TOKEN_FAVOR_4,1,,0,400,3939
T7_MAIN_FROSTSTAFF_AVALON,T7_PLANKS,16,T7_METALBAR,8,T7_ARTEFACT_TOKEN_FAVOR_4,1,,0,800,6893
T8_MAIN_FROSTSTAFF_AVALON,T8_PLANKS,16,T8_METALBAR,8,T8_ARTEFACT_TOKEN_FAVOR_4,1,,0,1600,12064
T4_2H_FROSTSTAFF_CRYSTAL,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_2H_FROSTSTAFF_CRYSTAL,1,,0,100,1715
T5_2H_FROSTSTAFF_CRYSTAL,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_2H_FROSTSTAFF_CRYSTAL,1,,0,200,3001
T6_2H_FROSTSTAFF_CRYSTAL,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_2H_FROSTSTAFF_CRYSTAL,1,,0,400,5252
T7_2H_FROSTSTAFF_CRYSTAL,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_2H_FROSTSTAFF_CRYSTAL,1,,0,800,9191
T8_2H_FROSTSTAFF_CRYSTAL,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_2H_FROSTSTAFF_CRYSTAL,1,,0,1600,16085
T4_MAIN_ARCANESTAFF,T4_PLANKS,16,T4_METALBAR,8,,0,,0,100,1286
T5_MAIN_ARCANESTAFF,T5_PLANKS,16,T5_METALBAR,8,,0,,0,200,2251
T6_MAIN_ARCANESTAFF,T6_PLANKS,16,T6_METALBAR,8,,0,,0,400,3939
T7_MAIN_ARCANESTAFF,T7_PLANKS,16,T7_METALBAR,8,,0,,0,800,6893
T8_MAIN_ARCANESTAFF,T8_PLANKS,16,T8_METALBAR,8,,0,,0,1600,12064
T4_2H_ARCANESTAFF,T4_PLANKS,20,T4_METALBAR,12,,0,,0,100,1715
T5_2H_ARCANESTAFF,T5_PLANKS,20,T5_METALBAR,12,,0,,0,200,3001
T6_2H_ARCANESTAFF,T6_PLANKS,20,T6_METALBAR,12,,0,,0,400,5252
T7_2H_ARCANESTAFF,T7_PLANKS,20,T7_METALBAR,12,,0,,0,800,9191
T8_2H_ARCANESTAFF,T8_PLANKS,20,T8_METALBAR,12,,0,,0,1600,16085
T4_2H_ENIGMATICSTAFF,T4_PLANKS,20,T4_METALBAR,12,,0,,0,100,1715
T5_2H_ENIGMATICSTAFF,T5_PLANKS,20,T5_METALBAR,12,,0,,0,200,3001
T6_2H_ENIGMATICSTAFF,T6_PLANKS,20,T6_METALBAR,12,,0,,0,400,5252
T7_2H_ENIGMATICSTAFF,T7_PLANKS,20,T7_METALBAR,12,,0,,0,800,9191
T8_2H_ENIGMATICSTAFF,T8_PLANKS,20,T8_METALBAR,12,,0,,0,1600,16085
T4_MAIN_ARCANESTAFF_UNDEAD,T4_PLANKS,16,T4_METALBAR,8,T4_ARTEFACT_TOKEN_FAVOR_1,1,,0,100,1286
T5_MAIN_ARCANESTAFF_UNDEAD,T5_PLANKS,16,T5_METALBAR,8,T5_ARTEFACT_TOKEN_FAVOR_1,1,,0,200,2251
T6_MAIN_ARCANESTAFF_UNDEAD,T6_PLANKS,16,T6_METALBAR,8,T6_ARTEFACT_TOKEN_FAVOR_1,1,,0,400,3939
T7_MAIN_ARCANESTAFF_UNDEAD,T7_PLANKS,16,T7_METALBAR,8,T7_ARTEFACT_TOKEN_FAVOR_1,1,,0,800,6893
T8_MAIN_ARCANESTAFF_UNDEAD,T8_PLANKS,16,T8_METALBAR,8,T8_ARTEFACT_TOKEN_FAVOR_1,1,,0,1600,12064
T4_2H_ARCANESTAFF_HELL,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_TOKEN_FAVOR_2,1,,0,100,1715
T5_2H_ARCANESTAFF_HELL,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_TOKEN_FAVOR_2,1,,0,200,3001
T6_2H_ARCANESTAFF_HELL,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_TOKEN_FAVOR_2,1,,0,400,5252
T7_2H_ARCANESTAFF_HELL,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_TOKEN_FAVOR_2,1,,0,800,9191
T8_2H_ARCANESTAFF_HELL,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_TOKEN_FAVOR_2,1,,0,1600,16085
T4_2H_ENIGMATICORB_MORGANA,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_TOKEN_FAVOR_3,1,,0,100,1715
T5_2H_ENIGMATICORB_MORGANA,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_TOKEN_FAVOR_3,1,,0,200,3001
T6_2H_ENIGMATICORB_MORGANA,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_TOKEN_FAVOR_3,1,,0,400,5252
T7_2H_ENIGMATICORB_MORGANA,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_TOKEN_FAVOR_3,1,,0,800,9191
T8_2H_ENIGMATICORB_MORGANA,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_TOKEN_FAVOR_3,1,,0,1600,16085
T4_2H_ARCANE_RINGPAIR_AVALON,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_TOKEN_FAVOR_4,1,,0,100,1715
T5_2H_ARCANE_RINGPAIR_AVALON,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_TOKEN_FAVOR_4,1,,0,200,3001
T6_2H_ARCANE_RINGPAIR_AVALON,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_TOKEN_FAVOR_4,1,,0,400,5252
T7_2H_ARCANE_RINGPAIR_AVALON,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_TOKEN_FAVOR_4,1,,0,800,9191
T8_2H_ARCANE_RINGPAIR_AVALON,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_TOKEN_FAVOR_4,1,,0,1600,16085
T4_2H_ARCANESTAFF_CRYSTAL,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_2H_ARCANESTAFF_CRYSTAL,1,,0,100,1715
T5_2H_ARCANESTAFF_CRYSTAL,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_2H_ARCANESTAFF_CRYSTAL,1,,0,200,3001
